ZjprgBhkIGnIVuYS,cgoLMbgMztzq43kJ,2019-03-22,2019-08-07,-1,25
fRyePbtNdsnCxi4e,CodCAmWzLPnNCZ0U,2018-09-17,2019-04-08,-1,25
On792SGqA5mV3yS9,oqLHaUFCW1uveZlC,2018-04-29,2019-02-17,120,20
VZ6V7II48qV0jX2K,uJnysttIbVsaXB8q,2018-07-15,2018-09-21,120,20
uSZOVz6vu4pNFL2H,4ClevdPeFOnHC1wa,2018-03-23,2019-10-07,120,20
7bMzW7uVORMQUty1,UuJ7voL8AlU3T3ZQ,2017-11-28,2019-04-12,120,20
nUbuw8QdprgYfQOv,aaWVwRh4DJok1JMW,2019-07-18,2019-07-31,100,15
bcuNxsnYLn9RAIQr,qeXvsGwhThG2qPk5,2018-07-17,2018-12-20,120,20
VvaxnEuXkOepXJqP,4dh0YCRcgCXKVRLT,2018-10-30,2019-04-27,-1,25
gbreNucsd11qN9S1,ppJgj2GSnZKlf6BJ,2019-11-17,2019-12-12,120,20
Lza5Royqt1X2Tq2Q,COOUhNlOZVLusAwZ,2019-02-10,2019-08-03,120,20
ccCpFbrnVn3gXYd0,aRQruMlUkDpCC0bC,2018-05-19,2019-05-02,100,15
VvxGRUjgoBd77L1m,CxTDRmUsjqO7SxYq,2019-09-26,2019-11-23,100,15
DrZ6p1xDMBmRNyd5,Pv0oGOBy7eDtcR9V,2019-11-13,2019-11-23,-1,25
juiHMcmi5R2jFvbD,d5bZ3ujlTWXCSyAq,2019-01-04,2019-12-06,-1,25
7zYwN1FIrXzyj0sG,5AKuulAGvVWUOhpm,2019-01-27,2019-02-26,-1,25
SIjBHp9CXdWCsLw3,Rlb7GqxqwD9GolFz,2018-10-17,2019-03-09,120,20
7KVKKtxhz1zVJn9a,OoBXTEAJdGxxIurX,2019-04-14,2019-07-29,-1,25
hLZQoPCCWH2uoBFZ,Xh7dAeVC9G2vySDX,2018-04-02,2018-06-13,100,15
b5QlVHjIqFbgWrMg,shA0O6SesL59cMb1,2016-07-18,2018-08-20,100,15
dUbiUGUHPnyV2YdC,xwAobwk28mdc1Hlt,2019-05-16,2019-07-24,100,15
UvLQqyCqVq2f39lJ,ytlfsMat0M9GxIqD,2018-02-01,2018-03-28,100,15
Zyz604FvtLsPUwXl,yrq3irMbhDO5quxz,2017-09-25,2018-01-28,120,20
zZjCcWfF9Xn1OYxa,e0ZdnSM2sS25JmMZ,2019-11-30,2019-12-02,120,20
59aaKkCMjD3PZvC0,QrZGVd7Y9bNoxGAW,2019-07-21,2019-11-12,100,15
n7GpyxOtsEKaRFoe,xEqkYHGsdDqooEq7,2017-11-25,2019-04-16,120,20
ejG7lZsjgJURAHDC,yW6e0xUo0kLTSq19,2017-01-23,2018-04-23,100,15
VEJG2ovBIMdSg5k0,oZzKVdPS8WWESR8z,2018-12-20,2019-04-26,120,20
qXETHsg3xeK9bGyV,FdWBGGzdVctgQPOw,2018-09-15,2019-07-20,-1,25
ljIm4nYYDLW1qOfF,aBKy0cpmq9nANqmF,2017-07-27,2018-02-21,100,15
CiuX1lX4vpunYkLB,WGhC9rF2EKj353Co,2018-09-24,2019-01-22,120,20
8rfyfVNcErjlUre2,lFn5OJfVcGaAnLXO,2017-07-15,2018-10-15,100,15
3jYvPTIaHOqh8c9s,muS5PI6a3tQ8AbsF,2016-07-09,2017-03-12,100,15
Ma9IcjP8Ka8xGxdV,J3B3euqLw6rQSovM,2019-12-09,2019-12-12,120,20
7sMmz6kdoYWOOeWy,RGkBa0THAtHhK6R0,2019-03-22,2019-07-02,100,15
54UOwE6la9hGJUPy,YBtXc8Oifrp00tc2,2018-10-16,2019-10-24,120,20
kWgWFm8TiKpd5EIF,MgXhQWTkztgdZ02c,2018-05-10,2019-05-27,120,20
GsOjPyEasl0O8FJA,Rl4Jl1YEr7QUYhNZ,2017-03-16,2019-09-11,100,15
NC4ex6mbjSuaPEjM,GbsT3ykMtVLHWTz7,2019-03-11,2019-06-23,-1,25
mz4KSi39sUaBZUP7,MxYT0j3mQ9vAt2ZT,2018-04-28,2019-01-28,100,15
ZufXkivhApwEzY9u,VBGrFXRwxleAQuSy,2019-04-06,2019-08-30,120,20
UuQCIkwdJQban579,rxh9juxyzFfgmczu,2017-07-28,2019-04-06,100,15
1cNuShYXyF9EzGKp,XYdpgYE5bYkhAqYA,2018-11-18,2019-02-12,100,15
kcMMzS8GfMYiqHvR,JrjulX6ZR23hRLX7,2018-01-30,2019-10-14,120,20
Vk8daG1CUkEnlyA6,l5qG2rTlQmoP9aJs,2019-05-08,2019-11-09,120,20
1ORdCJ7EmeR0mBzH,6u5isb4HJTWd2xXh,2019-09-23,2019-10-02,120,20
yU71ylmsnOLpiXeC,enkC06pyMCgZhn0M,2019-05-01,2019-07-11,-1,25
VxQtBnYvHPVjblh7,GXMT7ep0toFKTqC9,2018-07-01,2018-12-03,100,15
zsrh9RWthYKyfDNr,9QlXWX4wskbXXtq1,2018-02-25,2018-06-08,120,20
V7nL47sYTjpmINx4,iEcw5FGJIEbi4piz,2016-07-11,2017-10-26,100,15
oWtOJ0mP6e8CzlQV,YwML6POxxARijLQR,2018-05-07,2019-10-04,100,15
UP9cdId5tV5skRWS,iPj3DvV7izGkXKPW,2017-05-01,2019-11-24,100,15
7EhqBVxpYHXMmNmN,BtcWBv9oAVPScHhF,2019-01-23,2019-09-03,-1,25
1aqUcIWjPFOp3FvI,LAp00NvMkbpOB2z1,2018-09-19,2018-11-02,-1,25
eT1JqaxVVU6FoqJZ,FI5qK5oCJPiEhlWR,2019-11-19,2019-12-11,-1,25
zDE4utQ84dsQOB99,udFwwpxgtxzNnLgF,2019-12-11,2019-12-12,-1,25
usJulBjVgUVn55SH,s2MyK7ZutOnMLkXG,2019-10-11,2019-12-11,-1,25
j2cZTBOZEQ3mLRzs,8nLMcNAndxOHb0Qg,2019-05-06,2019-07-01,-1,25
hx3MjCd4KeJf152A,YMbohk1DdvOelj3H,2018-05-08,2018-08-08,120,20
Xkb20tm1UOIpGMlA,qyIPXwyVnpN8LLDR,2018-01-08,2018-03-19,120,20
Cnq3ntGbki8CCnKe,JAlFREnsltxb55VQ,2017-08-16,2019-01-27,100,15
uxJFOatK1nPe9jr1,B0q2IL8aJwxq1Ny1,2016-09-19,2019-03-21,100,15
i7XcWnnqYFWT78i3,hMfZi1Yhud5l2ofZ,2018-05-16,2019-11-30,100,15
gmjhr1lEuzQpVvRV,xAYj1x0iENZBN9x3,2019-06-18,2019-06-28,100,15
ZMsvzztS5HjfONkp,LxULcsVnMRH2sb2O,2018-04-09,2019-10-03,100,15
zXMWFKFe2lgeVbiM,zmNKXd6ciEFVMVLj,2018-06-29,2019-05-25,100,15
D0pTbaz4yaPmq8Q6,haC4IDqzjf4oz7vA,2017-07-31,2018-06-09,100,15
1iYJhtLn7H0jMHYv,ZVS64YxP6xkQwcHx,2019-08-29,2019-11-04,-1,25
8UoGKmjqGdbUKg5n,tA5ZzT3bOiLQZVJl,2017-07-30,2017-08-09,120,20
KuZ8FYCuDCZJ4hxn,6goAmm8ahC25hna7,2019-08-09,2019-08-23,-1,25
erjywnQ9rQPvkZ06,tQVL4N8hbEt2cjYg,2019-09-12,2019-10-26,-1,25
IpwO35jbVGQHKO6E,9cHZqkBWplFh4oyH,2016-11-11,2017-07-14,100,15
JmleQfNYsexqCmXR,8D8Hn5NZJhIUL1G2,2017-07-29,2018-04-03,120,20
5anJjFnhIelVxFCS,e4GGpF702jAZODjY,2019-09-12,2019-09-13,120,20
i7BpkRkHE5SgIvJE,67XzrJsAMKc9fvlo,2018-02-18,2019-08-12,120,20
BNrzbY8nznZeE9t1,vPeVoHw8U8L95wt0,2019-12-09,2019-12-12,100,15
IFefJjoZ82xLOiwM,spbewEE3iBN9tXVU,2018-11-08,2019-06-10,100,15
fbpLLLV4EbqZ2OBT,6lEk51i2TMg2S9kz,2019-10-02,2019-10-26,-1,25
UkFSikrZ5h7hxGs5,jMVZ3E3vhNa9APz3,2019-09-01,2019-10-09,-1,25
PHExMdWwCDNoJ3Bl,Q0iEPbQB6b4clz8G,2017-10-02,2019-07-10,120,20
OeKOoDTr2KLKM3Lx,1nkJoYYEG7oncBmC,2018-07-31,2019-10-25,120,20
BtOD0Tz31xQM8GT3,7dCendAoCOPmGZZN,2019-10-02,2019-11-14,100,15
ZQXJ64ygqnLGsXAe,jMoROOLtyjLTSM0I,2019-07-18,2019-09-19,100,15
BNNltN8PHvKZhbET,Dp059SDnDt7oAquv,2017-05-24,2019-04-25,100,15
i7WlzBK5Yq9UV2i1,Holnz1wUpki4zUxY,2019-10-04,2019-10-16,-1,25
fRsYntYQD7dXAb8s,iZylJDbRexQKoTxu,2019-06-11,2019-06-26,100,15
OMJzW8WJ2uj8hqZV,kIXCS87FTdgYmjCE,2019-04-30,2019-09-09,-1,25
AuF2kAhVhoT6PBk5,KI02mZc5A3iJQtna,2019-10-09,2019-10-10,100,15
Qw4vwA45vEIngcPO,kcS5ciW6SXpDS2wp,2019-03-19,2019-11-17,120,20
ptRZHaEtKMZ6WekA,JzihWGzWOOaDIJC3,2018-06-29,2019-12-08,100,15
Ot19Ytd6MdNE7fbc,mHhowqCgtoSpw4dR,2017-12-23,2019-01-25,120,20
Uz1ciwyHIVGuXed2,vpaYN5Qu0Q1EP9KS,2017-04-07,2018-08-02,100,15
wY1wthryHt97si6z,iOaNy1ljQg1lnn4j,2017-08-31,2018-03-11,120,20
Q2hQCuJMwKRgwmcf,lt1WfU0Cm4teRJYK,2019-05-16,2019-08-21,-1,25
V6L7tCu94cczXBbX,iywy4Q2qbQ8UL0vJ,2017-04-30,2018-06-03,100,15
bpmeLqaByemmUXVD,91D3J3QrHiaR8GHd,2019-06-22,2019-10-19,100,15
uotxtmpcI1PrrKae,mMvvgUO9nlgxto7U,2019-05-13,2019-09-01,-1,25
VHZgqCM2oXN9AuCg,mXm73mZO5fV7L3vz,2019-05-18,2019-10-03,-1,25
pZQffHN9o5caTkXB,kqvv7rTl70l4FSDc,2019-01-14,2019-09-08,100,15
oJ5tiBkfMZCWeOjb,cI8pBiNl6nlwdYx2,2017-10-16,2018-01-23,120,20
lVaHgd9IWM5h9jqO,Kn1dpv7d9mFAQmoz,2019-10-21,2019-12-04,-1,25
UPKIz69sHkKjEYFN,FTjNniwQcPqN2Ptx,2019-03-10,2019-04-13,120,20
iyc9aO0Uo3EsmOPC,9pYTtkD5zrqPvAo1,2019-09-28,2019-10-30,-1,25
BLbZ9EzH37AhGvwS,l1td9tqKj7e3jH93,2019-06-24,2019-09-03,-1,25
XsljMlCCUS0n8ZUF,SuOIbk8hEKLWkrNE,2019-11-09,2019-12-10,120,20
VIPK375RefjhkOHV,LthwYJGi7ZhN0kOV,2019-06-26,2019-11-10,-1,25
ANSmsvnAHkm99ELu,KCIeLZpozoqBLHsS,2019-07-02,2019-11-07,-1,25
pK5q5iZEFVYK2N40,iJeZvS6Pio4JnNLM,2019-08-27,2019-10-31,-1,25
xglHQbki80Tdkd52,jBgGS1rBlxMztKlX,2019-10-11,2019-11-19,120,20
HfGF62CAifs15HE3,Yq8h3tVsyESFPjEr,2017-08-24,2018-03-20,120,20
KoiwWOP23OeRQHFs,UvMN9xe5jG4gYgH6,2019-03-28,2019-05-24,-1,25
NdeLnGIX4K2VGXL3,U7EUWXfaxnoqNs4r,2019-09-02,2019-11-16,100,15
c0abCN3YQgmSHlcG,xe8y6LRQIIilhyK6,2019-08-21,2019-11-02,100,15
k2H2ZcY6hM7SxOx3,AsmjKDUX5RMhqsX8,2017-08-14,2018-07-14,120,20
aSUdEs5QuWDR5jCM,MFNFzX112KBeGDqL,2018-11-17,2019-01-01,-1,25
XVOPW1CNtNNLOGHx,6V5XHx9xo3yQjhOK,2018-02-03,2018-02-22,100,15
IAAhYQlJ5ILUJoBu,Kka2abi6lWLrN1dz,2016-10-03,2018-03-04,100,15
7N5IgHEUiVgOmpd4,gaymEGAMLoNCOl7t,2018-09-30,2018-12-27,-1,25
wTdB7rXlumdFj9SJ,QcCLxTPJABmAKXnO,2019-05-19,2019-09-28,-1,25
RgOLXyquTSVTLbPY,5s1mqzFXiGFIdFPy,2019-06-23,2019-08-01,100,15
bgGahWv4WbvGmYqM,KZKxCdUzpGN9esJN,2019-06-06,2019-07-10,-1,25
NsGUW6QqIq6PKEX3,3GM4Vzgo88n43TYC,2019-06-21,2019-11-25,-1,25
4KAmWHRtfe20vnOB,6mEJZEfb2WvR1ZFJ,2019-01-14,2019-10-16,100,15
jru8CQNAUHBDxB95,TJBzFto440nltLsA,2018-08-21,2018-09-23,120,20
nogfISYvcDKGpm0z,wMcXCUsG1TKbtQn0,2019-10-02,2019-10-31,-1,25
1FIXnsZQNP6xeGzr,7H50ufIkTJPUaTcZ,2019-08-02,2019-09-13,100,15
sizam4Gz8OQDf39f,xPpqOu5ePldhMpsB,2019-06-04,2019-10-08,-1,25
Nupj2ooe1oOZGC69,O5qYSwiiJS5lb6kz,2019-07-30,2019-09-24,-1,25
V39OYVl48Y2IRxRq,9ClTfCDqOZ9SLDEl,2019-01-14,2019-03-23,-1,25
3KMzT41KDSqjXZwj,T1ZnU81CaQoX7bb8,2018-12-04,2019-11-26,-1,25
tjLqBtPbm5wuN1nD,hFWTOjLqPkW2qyOu,2017-11-24,2018-10-07,100,15
HgAk00gIiAODBuE2,gM4C83tEzfda1z6X,2019-11-27,2019-12-14,-1,25
qxCSzOSDclSjiv1R,xjjKUqRPxwDEGD1q,2019-08-29,2019-09-16,-1,25
WKqcNpohKHmAGa9R,aRBLNxR1tSHckR9W,2018-09-20,2019-02-14,-1,25
pD97tGz0c8v0Ubp1,SCopFWxHKgnAEryT,2017-03-07,2018-11-03,100,15
FOcUOuPKa86xznrz,B7cqOUSzTRF3jjZy,2019-04-03,2019-08-12,120,20
sxAf9gqAmHSnsSoC,TYgEYDSKtZxeM5B1,2018-07-01,2019-12-11,120,20
UyZpRiE2Gqk1j0Or,e7CnWD9GZfubI4ix,2019-03-05,2019-10-06,-1,25
MJUfSSNYbgwQELEB,rbXyjJ69beequ8j9,2019-01-07,2019-07-18,-1,25
Ps1HHvCqJSx3M8VB,BaahTniYhyjc71QK,2018-03-23,2018-07-19,100,15
ZgSRgtmmBggvNkwq,3ZRzd0o9tZRVJ7sX,2018-10-18,2018-10-31,-1,25
krXM4PEbfQeLXFYs,xmyIwOAzGMOfipdm,2019-04-22,2019-07-23,120,20
sM729MrwDl3pMpWv,RMl3qzKRo6k9Et7G,2019-01-13,2019-05-02,-1,25
jHdvjnYy6HedyNYv,EiDXTVKAJ7kxsMhk,2019-02-24,2019-09-06,-1,25
5zBiR82UzFEiXJzj,MHFBarGkHy62B7Un,2018-05-28,2019-08-18,120,20
ac58Gfoq64St2dAs,ITNKuCW6IvPzzezf,2018-11-04,2019-04-01,-1,25
bVRQGmd9uxSJ6fy5,vWT4VLYbk6zVibgA,2018-12-30,2019-12-06,-1,25
VnHMPpg0wN65TaL2,X7tSCsI4OPTvQrNe,2019-04-20,2019-08-04,100,15
UyCIXaWfnIioGRmB,6hCqU6oVi5xYkBDh,2017-10-30,2019-03-16,100,15
GcdCfFkm1C9NXuO6,JCcdA9LDRK91aoZN,2016-06-14,2018-07-12,100,15
izKQSye2Ze0JEYQV,Y0ouTBlQSlFgbMmS,2018-04-07,2019-05-08,120,20
041paqwpCgDzeBjj,xYDcBJ9nqcnRTH7x,2019-07-21,2019-11-25,120,20
G3KyAOkUQZh7tE2p,PeAVsHa8UAw2XRrn,2017-09-04,2019-02-07,100,15
0B64NzeYQ3T2sJ39,RGFRJF3r2GBL8bCN,2017-09-19,2018-11-19,120,20
2P3dZn0Yjm8fcA44,ZWKEsofL3454wlWr,2019-05-17,2019-06-26,-1,25
i6fktLSjwFDkRwkv,bM7ZI6iGgimgnClW,2017-10-28,2018-08-29,120,20
21Tqt6Br9tQVIoSC,O6C8ohyQhBGpBGnG,2017-12-12,2019-08-29,120,20
NggVr1PMP2raPsew,3gjyxGaUU81I9cyR,2018-07-07,2019-11-08,120,20
3zhkt9KSUB9R6S06,qzbLWaF1fd1r3aHj,2019-07-26,2019-08-25,-1,25
MSZn5nYjLxurUow8,as539OrEfzsHajKr,2018-01-04,2019-12-15,120,20
mnw7GugxcYqAfs8f,6WOj7cutAAgOm8EX,2017-05-08,2019-11-29,100,15
9M2qXYh72Zujj38x,96zHpACUMYwPv8Po,2018-11-05,2019-05-13,120,20
izmqBs0vejApC7K1,DZe1HMwProol4tJS,2019-04-02,2019-04-04,120,20
SUGyrxjp7EUoi6Ot,H99QRqew5lOKfmZR,2018-03-11,2018-11-12,100,15
IACHp31D7gmGFwyw,liJH5PGyHYeVqoCk,2018-09-09,2019-01-13,-1,25
ExJXx4r7kfv3uk2z,XIH4nhjuUxsrpa3Y,2018-08-28,2019-04-23,-1,25
yP91m5oFLULRDVl1,fiZRx6n7uvHCr7uu,2018-08-23,2019-05-26,-1,25
DKniIrD7seDD5fR2,hEPJ1HOnrupzyjXH,2019-04-30,2019-11-03,100,15
tZLwUdXx4mRhWeeu,ceXqeN2Rzv0YClfL,2018-11-05,2019-06-23,-1,25
6TMGVpnKOUq1NQDj,NnPvOMXRVpupZ0in,2019-01-10,2019-01-24,120,20
NCoKgUzYPpWYj2Qb,gxKx0zXanV0apMlh,2019-02-01,2019-06-25,-1,25
ZUPoR2f0CICsHTZ7,YccfxoL8rt43tkbh,2019-10-04,2019-11-28,100,15
ELcAOiyqHpiSdaPP,lgWQmCEWn5bLuwKM,2018-09-14,2018-10-23,-1,25
H99LgNqLSk1L31If,tT0eCH4PCeyt4548,2018-07-02,2019-02-22,120,20
b1Mr328TZi6rqjrg,7WxoGojznHXVXOrR,2018-02-18,2018-05-17,100,15
Gh4VNSeqYHqai5Kn,KHJUOudAOXUmLj3D,2019-08-30,2019-09-12,-1,25
ea0zUS4KMfdBlUB2,pQhn59GCPlqwaStX,2017-10-11,2018-12-23,120,20
OwzZjI5JipDZ0leV,7gRmHqQewYGJnGzo,2018-06-16,2019-04-13,120,20
XCZU2QTKyZw0BuRk,Sjtn7uFt3LRZjGkQ,2019-08-18,2019-10-21,100,15
66adjEG27D1ONQjY,2hhnzmo4EA98qnoF,2019-03-16,2019-09-06,120,20
90TaWk1hq268Dlrq,oZxCrz1oF9Z53vDx,2016-09-10,2019-09-19,100,15
hPGtBoX9o8a1meYK,B6LQNveWbmjZOiQB,2016-10-06,2016-11-02,100,15
551Ag8GkJE4DO8n6,f4gPh658WPnj5GWe,2016-07-10,2018-07-21,100,15
fH3Z24LqLwomjBur,i1onsfsM0t9JZuA3,2019-10-14,2019-11-22,-1,25
5d8AlHLVI3w8dy3z,7MqRZ9mPITQg8adt,2019-02-17,2019-10-30,120,20
e4DFjbEbF3U8w1Fu,IqxSKhCeTlt6OpqS,2019-10-07,2019-11-24,-1,25
G9DyjE0W5btFbq9r,0x5LNwvvCLhzLGN1,2019-04-29,2019-05-25,-1,25
avfCDR3OiXCzvfCS,nP4NF9XW6byiWIYc,2018-08-11,2018-11-10,-1,25
3HIIoaHFDGqiDqT9,e2jHCGqKJpv55u0V,2019-12-03,2019-12-10,-1,25
6abdPmXwELeTYicp,n1FyXEuhoa8C0ALo,2019-09-09,2019-10-08,-1,25
dro8tHcvG8uaMV12,euW1wG505dsOmEMI,2018-12-09,2019-11-05,120,20
SYRAmvPB0IANCcYS,cO0mGKM6UwduN46b,2019-06-30,2019-08-04,-1,25
CP3gsLFBMFRv8Ebm,8TkglCuy0MZ02pio,2019-02-09,2019-03-29,100,15
XZgFtaPDNUTo1T5Q,x8tDguM9xv1AjIQJ,2019-05-05,2019-10-14,120,20
bOjZq8FyoyhsIZgn,cvjuW2hDkMdEr22s,2017-07-21,2017-12-09,100,15
pXzRmwcQQBZdq392,0XvCvxF5HPH19hNW,2019-09-08,2019-12-03,-1,25
rxwr4i2eqg3ktxLT,eFL9VFNWe0g5KYov,2019-07-20,2019-10-26,120,20
dDDQq6urPO8GYgBq,gMcCc1wsGejFbiQb,2019-02-20,2019-08-21,-1,25
sCdsieRfO0XWvLfW,FQ62DvjTclGhUUS2,2018-11-27,2019-07-20,-1,25
xgrBgtLmI1zsNSHX,iTTfu8rHsa0DUXFE,2017-08-30,2017-12-24,100,15
xUZEZd54MtxUvvXd,TYr3XnrtUhHyDw0u,2019-01-11,2019-10-16,-1,25
NJdyB3fKc7cZCg6t,wO2ZjA3Dl6Xc7Kju,2017-11-23,2017-12-26,120,20
Vgt9ckyUdMcsaqYA,xRpP651iP8E6Pemi,2019-09-02,2019-10-31,-1,25
MyIsyRUY4YuJREey,mbUHyLR1iGiaLJ3F,2019-03-14,2019-03-29,100,15
86pVAd3c7cK0XaNW,Pj3SkLixbzhSMXdB,2018-07-04,2019-01-08,120,20
vRQnG0Dw8D5M90fe,ixNGaLbg4Th9UU6o,2016-12-29,2018-10-07,100,15
DgdioDPbmIPViFg1,V6IkLEaBK6p8ySht,2018-12-14,2019-08-09,-1,25
eJilmND1cvXVB2hL,VkwSGF54ZlbcM8tB,2018-09-29,2018-12-08,120,20
wKtNz5TtMTkqWPWX,vgJIpBAIyKoRYou1,2017-04-24,2018-02-25,100,15
7G9c2rJ2Jm1vIATz,NkHuzU6JYf0Ahf4k,2018-04-26,2018-10-21,120,20
icrkJPNOfXv296WV,Jh8TLYCgmQx4jn1E,2018-08-16,2019-06-03,-1,25
9r07Kbt4PEeyxgq5,y22xv1P2te5DKCZE,2018-03-04,2019-07-17,100,15
VQ30aLuMszvN22xo,9ezAwh3GYFIUDv2r,2018-10-23,2019-07-12,-1,25
SWjSqJxny7eHJoqf,Mw6KXtsvVZYDkPq1,2018-11-24,2019-07-07,120,20
6VZLfI6Q1arXQIgX,J1eG5LnHRxeBLlgN,2017-10-27,2019-06-17,120,20
ovcUs0OvbUQYYAHy,YLVCqS1GynkQYzsi,2016-11-05,2018-03-15,100,15
Z88Ix5Db3s997mNG,1WWhwkoqcyoke0ZH,2017-09-13,2018-06-02,100,15
ks80RUaJomwcRo5u,A7kiN3yiLtsjcosa,2017-04-02,2019-05-09,100,15
81p59jlQs1hrnXmL,Sk1Quhvv7K8RUzLR,2019-09-03,2019-09-23,-1,25
0vsljOR65WtQrny4,Xs2zr266U0XBmjox,2017-12-16,2019-04-01,100,15
jm10C2g87GhNRx7b,gcpFy791o5BS5zfL,2019-03-30,2019-05-17,-1,25
hXlqL1R96WM2rrE7,y1UelmZBrTb7dKqh,2019-02-10,2019-04-01,-1,25
dxX87Z0aNIQ16tC5,2eSEg11kgG9vi4q8,2019-12-09,2019-12-15,-1,25
QQltJmSdmcr6bn0j,65rr6O4QmibA9f1q,2018-03-31,2018-07-10,120,20
A5PVDDapX74BmQdl,P66V7JEKiTtZNRrV,2019-06-26,2019-10-21,-1,25
weORQOsRUdxtXbPm,PzD4TSGZ3E9znCKO,2017-04-01,2019-11-20,100,15
eG1DCAuCf9EYdOZF,nwmcF0j0tnEu09VZ,2019-07-10,2019-09-05,-1,25
hCIL51E4lSZWHzNp,vj8v0nQ5wl3r4ysv,2019-11-30,2019-12-02,-1,25
KXDLGxxTDWbLQbPB,VdspVt9hUdBQnJim,2019-04-13,2019-07-16,100,15
lhb5ie6eJgTQFaLG,0zzb5sE8QYPWVT7y,2018-08-18,2018-09-04,-1,25
8ij6KvwNXe79q1Wv,O3dbFsV041JMVuEC,2019-10-03,2019-12-03,-1,25
5vNUiIBsk7S9KLli,pt9i2N1vWVFodyvp,2018-10-13,2019-10-07,-1,25
IkpRKF5J6WnQ5zxv,HO2VLMFd3cT2EBq8,2019-06-03,2019-09-02,120,20
tcdEqPSBxHWLjyHp,LKvA3oN6btO8bBuX,2017-10-05,2018-06-29,120,20
ls7B2Tnu9GVJOlkR,P2Caviy7Db4v50r4,2019-10-22,2019-11-10,-1,25
u6gHPd2lw3fVFQaJ,ve8hVu2qdLoKPDnW,2018-03-29,2018-06-02,120,20
47nUF9ENlRUgFDpm,GtIjfhI8C0zO5yZ3,2017-05-28,2018-08-08,100,15
nfwlosbdiIqRvQWv,1UmBUCbMB7i5Zly9,2017-05-31,2018-05-18,100,15
8me95nz9UHXqE8a7,nyB2spT9iXYaGCyf,2019-04-26,2019-08-02,-1,25
MHK5RTfQecDsVOcn,pssO9xTW8wTD6Ye0,2018-12-22,2019-08-30,-1,25
hi05W6F7L1WTMP5b,cmv27ALf3xM0MNqo,2019-11-19,2019-12-02,-1,25
iDoaSSEVAAKLhvU0,11IGuEjRHmQkfLNM,2018-07-12,2019-04-23,100,15
TdXXZCCHbUpW4yFM,O94Dxb1FL2U5QFIK,2018-12-03,2019-12-13,100,15
vYWDwqgb9wOCZOnW,SF7qu07KRscbo4wJ,2019-03-04,2019-05-08,-1,25
lHrPBlxZmHgkd1Vi,Qvry654XWuDhrgc5,2017-08-19,2018-02-28,100,15
TU8lav0Aeu6yVKeB,CWksqpW7z6Pik5g3,2016-12-01,2018-09-21,100,15
dKvsD1Y3MAORc7Hn,srWwHnZflN7Fa9pg,2018-08-31,2019-10-21,-1,25
UrMK5S4h4vgpmrfi,ceK4kL4OdXhCH6Mc,2017-08-25,2017-09-13,120,20
ZwAGft1oRxDFgmUB,5XcN5IZDcW5h0Rse,2018-03-15,2019-01-07,100,15
vS23S3Dr1LmuA3rm,jE4OEEHYXwV1DJbe,2018-09-24,2019-07-08,100,15
oIhw3N7jjlkihIfk,yDI4ZK6TwG4zmPEQ,2017-08-18,2018-11-03,100,15
wUwZPjUQGc7PUbc0,mplopGxRsJcQZh8M,2018-09-04,2019-05-19,120,20
KAk3yQevEfMY95ie,vFTFSeymYBouXDd8,2018-10-14,2019-06-15,-1,25
JXV2n3UtfHFxRDH4,IWi5yqncDw7KEhzO,2018-06-07,2019-10-23,100,15
MXYzJekqC5RukZUu,oMu9vam3Z1w4EVEv,2019-01-04,2019-05-24,-1,25
gHDFfoUiaJQgCcD9,YkFUcdC0clHbHOAm,2018-10-03,2018-11-10,120,20
R9EamtLxaOtOUW47,aKFEJqyb9v5Ka67y,2018-10-24,2019-07-20,100,15
ut4G3AQye1yKauwP,YsPfkCsGL2eciW76,2019-07-28,2019-08-15,-1,25
zAMJeNrCijV53KLe,sl7dxh2vOGXoYXpr,2018-05-11,2019-08-04,120,20
sgFv3Rn2LCYrKjSg,MOMpqloKm1G5g89A,2018-11-19,2019-05-29,120,20
zVN7gQN0qeHyJJet,khSb0CROcAHBPeeM,2018-12-18,2019-03-26,-1,25
VRFxBb88rG464OCo,sPg6GMoWeJejbRLA,2018-10-25,2019-10-17,-1,25
1IBAwyCuoCd8tGQL,vOGsBEqeGMkIuiDU,2019-04-06,2019-06-04,-1,25
hz83WYL76JeFFooK,T6fzLlgxEmk1HntN,2019-06-07,2019-08-15,120,20
McFTpf00VYwS19GG,Tq5rErZYwpBViNTo,2019-06-16,2019-11-18,-1,25
K0Qn9buvmrqtAa7u,fWYct6nVNdu72qdr,2018-10-21,2019-12-12,100,15
QB32HNJmhcNRvljz,0YSLQQ18ocHnsbam,2019-07-11,2019-10-07,-1,25
puWKi1WoG6gPw9Qx,qZe0UPuc4SDg9EF6,2019-12-14,2019-12-15,120,20
TZBzie0ruItprIZ9,wckYFiey64YsCg93,2019-11-06,2019-12-13,-1,25
82DuSSRksYL8ZgvH,ga30C5kLxP6CeWA0,2019-08-19,2019-09-03,120,20
HcaAx0RxLzRBjjRj,WoTI6ZKYw9S7CulB,2018-01-20,2019-02-25,100,15
8kg1nbaptcq5gyo2,Ki90Is4gA5cAkPSA,2019-03-18,2019-05-13,100,15
kd9o9XsIQCFh43oo,Auw4LUFgT4HCVGRV,2018-12-09,2019-11-09,100,15
u8HXguzL773wVcC2,uXoi3GJxVrIrAbaF,2017-04-17,2017-05-30,100,15
